State,Date,Category,Total,week_start,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,month,week_of_year,quarter,is_holiday
Florida,2021-07-18,Beverages,461906089,2021-07-18,445551996.0,468613673.0,418158147.0,466666654.5714286,14618029.251806146,7,28,3,False
Florida,2021-07-25,Beverages,464260466,2021-07-25,461906089.0,453226022.0,396895271.0,465708428.28571427,14678712.355666926,7,29,3,False
Florida,2021-08-01,Beverages,474960315,2021-08-01,464260466.0,468182255.0,407668717.0,467284777.4285714,13821020.050740322,8,30,3,False
Florida,2021-08-08,Beverages,460012877,2021-08-08,474960315.0,463942370.0,402837256.0,468253071.71428573,14084892.722111484,8,31,3,False
Florida,2021-08-15,Beverages,465739561,2021-08-15,460012877.0,471658231.0,404563342.0,467691715.5714286,14321822.687172478,8,32,3,False
Florida,2021-08-22,Beverages,462049706,2021-08-22,465739561.0,495492035.0,396317574.0,466846191.28571427,14237152.19909409,8,33,3,False
Florida,2021-08-29,Beverages,451769857,2021-08-29,462049706.0,445551996.0,407009773.0,462068715.71428573,8119883.16528213,8,34,3,False
Florida,2021-09-05,Beverages,463238158,2021-09-05,451769857.0,461906089.0,408426576.0,462956981.5714286,6428384.2158997655,9,35,3,False
Florida,2021-09-12,Beverages,434420849,2021-09-12,463238158.0,464260466.0,417646270.0,463147277.14285713,6414159.153738,9,36,3,False
Florida,2021-09-19,Beverages,441054934,2021-09-19,434420849.0,474960315.0,416763944.0,458884474.71428573,11860848.898469156,9,37,3,False
Florida,2021-09-26,Beverages,443549009,2021-09-26,441054934.0,460012877.0,437229448.0,454040848.85714287,11212193.98199341,9,38,3,False
Florida,2021-10-03,Beverages,650291094,2021-10-03,443549009.0,465739561.0,451704204.0,451688867.71428573,11437306.96076487,10,39,4,False
Florida,2021-10-10,Beverages,658073956,2021-10-10,650291094.0,462049706.0,528051577.0,478053372.4285714,71008547.24772713,10,40,4,False
Florida,2021-10-17,Beverages,649087749,2021-10-17,658073956.0,451769857.0,500049042.0,506056836.71428573,94080081.05701418,10,41,4,False
Florida,2021-10-24,Beverages,636492810,2021-10-24,649087749.0,463238158.0,458062675.0,534245107.0,102752231.25331384,10,42,4,False
Florida,2021-10-31,Beverages,639670899,2021-10-31,636492810.0,434420849.0,452821844.0,558995771.5714285,103530937.66608904,10,43,4,False
Florida,2021-11-07,Beverages,626921179,2021-11-07,639670899.0,441054934.0,431834953.0,588317207.2857143,92583494.42811607,11,44,4,False
Florida,2021-11-14,Beverages,641627352,2021-11-14,626921179.0,443549009.0,439545091.0,614869528.0,70580079.58066173,11,45,4,False
Florida,2021-11-21,Beverages,647095618,2021-11-21,641627352.0,650291094.0,437757560.0,643166434.1428572,9495036.818326367,11,46,4,False
Florida,2021-11-28,Beverages,580412388,2021-11-28,647095618.0,658073956.0,456177068.0,642709937.5714285,9214189.780168891,11,47,4,False
Florida,2021-12-05,Beverages,614205922,2021-12-05,580412388.0,649087749.0,463060774.0,631615427.8571428,21966284.726706874,12,48,4,False
Florida,2021-12-12,Beverages,621894064,2021-12-12,614205922.0,636492810.0,454518216.0,626632309.7142857,21386284.910642974,12,49,4,False
Florida,2021-12-19,Beverages,657419273,2021-12-19,621894064.0,639670899.0,461793037.0,624546774.5714285,21031906.3217705,12,50,4,False
Florida,2021-12-26,Beverages,637666452,2021-12-26,657419273.0,626921179.0,468613673.0,627082256.5714285,23613703.391685046,12,51,4,False
Florida,2022-01-02,Beverages,646500604,2022-01-02,637666452.0,641627352.0,453226022.0,628617295.5714285,23900848.009040732,1,52,1,False
Florida,2022-01-09,Beverages,629065725,2022-01-09,646500604.0,647095618.0,468182255.0,629313474.4285715,24336663.24683144,1,1,1,False
Florida,2022-01-16,Beverages,632875898,2022-01-16,629065725.0,580412388.0,463942370.0,626737775.4285715,23248131.778526075,1,2,1,False
Florida,2022-01-23,Beverages,621955679,2022-01-23,632875898.0,614205922.0,471658231.0,634232562.5714285,13531770.058534943,1,3,1,False
Florida,2022-01-30,Beverages,628041476,2022-01-30,621955679.0,621894064.0,495492035.0,635339670.7142857,12087994.782243328,1,4,1,False
Florida,2022-02-06,Beverages,637532932,2022-02-06,628041476.0,657419273.0,445551996.0,636217872.4285715,11275244.4598418,2,5,1,False
Florida,2022-02-13,Beverages,645108904,2022-02-13,637532932.0,637666452.0,461906089.0,633376966.5714285,7422482.606114991,2,6,1,False
Florida,2022-02-20,Beverages,659433678,2022-02-20,645108904.0,646500604.0,464260466.0,634440174.0,8425967.825710451,2,7,1,False
Florida,2022-02-27,Beverages,689853278,2022-02-27,659433678.0,629065725.0,474960315.0,636287756.0,11663771.090036465,2,8,1,False
Florida,2022-03-06,Beverages,690201657,2022-03-06,689853278.0,632875898.0,460012877.0,644971692.1428572,21519217.587742798,3,9,1,False
Florida,2022-03-13,Beverages,690230810,2022-03-13,690201657.0,621955679.0,465739561.0,653161086.2857143,25833298.913176976,3,10,1,False
Florida,2022-03-20,Beverages,689715126,2022-03-20,690230810.0,628041476.0,462049706.0,662914676.4285715,25088342.93003454,3,11,1,False
Florida,2022-03-27,Beverages,705833672,2022-03-27,689715126.0,637532932.0,451769857.0,671725197.8571428,21924290.609215092,3,12,1,False
Florida,2022-04-03,Beverages,700061265,2022-04-03,705833672.0,645108904.0,463238158.0,681482446.4285715,19612573.580439504,4,13,2,False
Florida,2022-04-10,Beverages,708494982,2022-04-10,700061265.0,659433678.0,434420849.0,689332783.7142857,13539965.390057445,4,14,2,False
Florida,2022-04-17,Beverages,700335011,2022-04-17,708494982.0,689853278.0,441054934.0,696341541.4285715,7678254.703955633,4,15,2,False
Florida,2022-04-24,Beverages,691133574,2022-04-24,700335011.0,690201657.0,443549009.0,697838931.8571428,7278580.683092948,4,16,2,False
Florida,2022-05-01,Beverages,702046035,2022-05-01,691133574.0,690230810.0,650291094.0,697972062.8571428,7144967.729895434,5,17,2,False
Florida,2022-05-08,Beverages,715244615,2022-05-08,702046035.0,689715126.0,658073956.0,699659952.1428572,6481637.894472892,5,18,2,False
Florida,2022-05-15,Beverages,699768170,2022-05-15,715244615.0,705833672.0,649087749.0,703307022.0,7019928.043225403,5,19,2,False
Florida,2022-05-22,Beverages,717341218,2022-05-22,699768170.0,700061265.0,636492810.0,702440521.7142857,7028914.589687436,5,20,2,False
Florida,2022-05-29,Beverages,729620556,2022-05-29,717341218.0,708494982.0,639670899.0,704909086.4285715,8615208.207500923,5,21,2,False
Florida,2022-06-05,Beverages,697035016,2022-06-05,729620556.0,700335011.0,626921179.0,707927025.5714285,12268397.682376828,6,22,2,False
Florida,2022-06-12,Beverages,697115836,2022-06-12,697035016.0,691133574.0,641627352.0,707455597.7142857,12609727.251669772,6,23,2,False
Florida,2022-06-19,Beverages,707407753,2022-06-19,697115836.0,702046035.0,647095618.0,708310206.5714285,11639994.290732965,6,24,2,False
Florida,2022-06-26,Beverages,711378458,2022-06-26,707407753.0,715244615.0,580412388.0,709076166.2857143,11376002.226510456,6,25,2,False
Florida,2022-07-03,Beverages,735338902,2022-07-03,711378458.0,699768170.0,614205922.0,708523858.1428572,11154816.155283598,7,26,3,False
Florida,2022-07-10,Beverages,681830724,2022-07-10,735338902.0,717341218.0,621894064.0,713605391.2857143,13797722.963482182,7,27,3,False
Florida,2022-07-17,Beverages,705424400,2022-07-17,681830724.0,729620556.0,657419273.0,708532463.5714285,17518035.700211372,7,28,3,False
Florida,2022-07-24,Beverages,707109542,2022-07-24,705424400.0,697035016.0,637666452.0,705075869.8571428,15257256.632762292,7,29,3,False
Florida,2022-07-31,Beverages,711378170,2022-07-31,707109542.0,697115836.0,646500604.0,706515087.8571428,14901908.85269307,7,30,3,False
Florida,2022-08-07,Beverages,716789624,2022-08-07,711378170.0,707407753.0,629065725.0,708552564.1428572,14445526.630008642,8,31,3,False
Florida,2022-08-14,Beverages,706877466,2022-08-14,716789624.0,711378458.0,632875898.0,709892831.4285715,14709943.309035476,8,32,3,False
Florida,2022-08-21,Beverages,725848244,2022-08-21,706877466.0,735338902.0,621955679.0,709249832.5714285,14729311.082383359,8,33,3,False
Florida,2022-08-28,Beverages,782741440,2022-08-28,725848244.0,681830724.0,628041476.0,707894024.2857143,12539471.624100711,8,34,3,False
Florida,2022-09-04,Beverages,681125304,2022-09-04,782741440.0,705424400.0,637532932.0,722309840.8571428,25547709.110764123,9,35,3,False
Florida,2022-09-11,Beverages,667077992,2022-09-11,681125304.0,707109542.0,645108904.0,718838541.4285715,29020920.067120183,9,36,3,False
Florida,2022-09-18,Beverages,670728453,2022-09-18,667077992.0,711378170.0,659433678.0,713119748.5714285,34243142.208429515,9,37,3,False
Florida,2022-09-25,Beverages,755860884,2022-09-25,670728453.0,716789624.0,689853278.0,707312646.1428572,37351766.628978014,9,38,3,False
Florida,2022-10-02,Beverages,693030079,2022-10-02,755860884.0,706877466.0,690201657.0,712894254.7142857,41083745.65994237,10,39,4,False
Florida,2022-10-09,Beverages,688756403,2022-10-09,693030079.0,725848244.0,690230810.0,710916056.5714285,41655234.54893015,10,40,4,False
Florida,2022-10-16,Beverages,700430110,2022-10-16,688756403.0,782741440.0,689715126.0,705617222.1428572,41777722.11902035,10,41,4,False
Florida,2022-10-23,Beverages,687631033,2022-10-23,700430110.0,681125304.0,705833672.0,693858460.7142857,27590185.41372689,10,42,4,False
Florida,2022-10-30,Beverages,693609731,2022-10-30,687631033.0,667077992.0,700061265.0,694787850.5714285,27253124.42278595,10,43,4,False
Florida,2022-11-06,Beverages,699055504,2022-11-06,693609731.0,670728453.0,708494982.0,698578099.0,24877182.193588357,11,44,4,False
Florida,2022-11-13,Beverages,673068718,2022-11-13,699055504.0,755860884.0,700335011.0,702624820.5714285,22174994.933556985,11,45,4,False
Florida,2022-11-20,Beverages,714995053,2022-11-20,673068718.0,693030079.0,691133574.0,690797368.2857143,8471609.384703942,11,46,4,False
Florida,2022-11-27,Beverages,627978196,2022-11-27,714995053.0,688756403.0,702046035.0,693935221.7142857,12035644.907600285,11,47,4,False
Florida,2022-12-04,Beverages,672178981,2022-12-04,627978196.0,700430110.0,715244615.0,685252620.7142857,26212846.8920873,12,48,4,False
Florida,2022-12-11,Beverages,686888529,2022-12-11,672178981.0,687631033.0,699768170.0,681216745.1428572,25735853.89041273,12,49,4,False
Florida,2022-12-18,Beverages,710659033,2022-12-18,686888529.0,693609731.0,717341218.0,681110673.1428572,25710716.256079104,12,50,4,False
Florida,2022-12-25,Beverages,705162943,2022-12-25,710659033.0,699055504.0,729620556.0,683546287.7142857,27523081.5014582,12,51,4,False
Florida,2023-01-01,Beverages,684937806,2023-01-01,705162943.0,673068718.0,697035016.0,684418779.0,28091827.525329877,1,52,1,False
Florida,2023-01-08,Beverages,681025299,2023-01-08,684937806.0,714995053.0,697115836.0,686114363.0,27711204.244095337,1,1,1,False
Florida,2023-01-15,Beverages,682750237,2023-01-15,681025299.0,627978196.0,707407753.0,681261541.0,25077967.087180674,1,2,1,False
Florida,2023-01-22,Beverages,669250018,2023-01-22,682750237.0,672178981.0,711378458.0,689086118.2857143,12743986.402952868,1,3,1,False
Florida,2023-01-29,Beverages,674965745,2023-01-29,669250018.0,686888529.0,735338902.0,688667695.0,13326977.811380867,1,4,1,False
Florida,2023-02-05,Beverages,697150558,2023-02-05,674965745.0,710659033.0,681830724.0,686964440.1428572,14180110.948002173,2,5,1,False
Florida,2023-02-12,Beverages,705981954,2023-02-12,697150558.0,705162943.0,705424400.0,685034658.0,11487780.327592684,2,6,1,False
Florida,2023-02-19,Beverages,713110008,2023-02-19,705981954.0,684937806.0,707109542.0,685151659.5714285,11694499.348482184,2,7,1,False
Florida,2023-02-26,Beverages,742464646,2023-02-26,713110008.0,681025299.0,711378170.0,689176259.8571428,15238911.033303201,2,8,1,False
Florida,2023-03-05,Beverages,771680293,2023-03-05,742464646.0,682750237.0,716789624.0,697953309.4285715,23481082.376265664,3,9,1,False
Florida,2023-03-12,Beverages,831072061,2023-03-12,771680293.0,669250018.0,706877466.0,710657603.1428572,33667003.24130047,3,10,1,False
Florida,2023-03-19,Beverages,789712001,2023-03-19,831072061.0,674965745.0,725848244.0,733775037.8571428,49249238.99343858,3,11,1,False
Florida,2023-03-26,Beverages,744549564,2023-03-26,789712001.0,697150558.0,782741440.0,750167360.1428572,45931417.97426552,3,12,1,False
Florida,2023-04-02,Beverages,758696512,2023-04-02,744549564.0,705981954.0,681125304.0,756938646.7142857,40826623.265965804,4,13,2,False
Florida,2023-04-09,Beverages,743252354,2023-04-09,758696512.0,713110008.0,667077992.0,764469297.8571428,35207999.86740903,4,14,2,False
Florida,2023-04-16,Beverages,733380086,2023-04-16,743252354.0,742464646.0,670728453.0,768775347.2857143,30142069.32625732,4,15,2,False
Florida,2023-04-23,Beverages,732692298,2023-04-23,733380086.0,771680293.0,755860884.0,767477553.0,31415628.576881457,4,16,2,False
Florida,2023-04-30,Beverages,740510455,2023-04-30,732692298.0,831072061.0,693030079.0,761907839.4285715,33559735.673225105,4,17,2,False
Florida,2023-05-07,Beverages,756307225,2023-05-07,740510455.0,789712001.0,688756403.0,748970467.1428572,18463556.043442767,5,18,2,False
Georgia,2020-05-03,Beverages,232382556,2020-05-03,218926837.0,248795257.0,234203406.0,224266520.7142857,11588259.979982361,5,18,2,False
Georgia,2020-05-10,Beverages,233306058,2020-05-10,232382556.0,232566670.0,222103635.0,221921849.14285713,7228348.132629525,5,19,2,False
Georgia,2020-05-17,Beverages,239786256,2020-05-17,233306058.0,214214934.0,212086740.0,222027476.0,7386793.409062243,5,20,2,False
Georgia,2020-05-24,Beverages,248894330,2020-05-24,239786256.0,222801139.0,203641241.0,225680522.0,8806476.976123594,5,21,2,False
Georgia,2020-05-31,Beverages,235973654,2020-05-31,248894330.0,214020656.0,204848830.0,229408120.7142857,11809217.630393105,5,22,2,False
Georgia,2020-06-07,Beverages,235192873,2020-06-07,235973654.0,218540152.0,202242823.0,232544263.2857143,10097296.47471501,6,23,2,False
Georgia,2020-06-14,Beverages,234400321,2020-06-14,235192873.0,218926837.0,201290193.0,234923223.42857143,8323560.481933653,6,24,2,False
Georgia,2020-06-21,Beverages,239868511,2020-06-21,234400321.0,232382556.0,208396414.0,237133721.14285713,5280104.988653555,6,25,2,False
Georgia,2020-06-28,Beverages,244150500,2020-06-28,239868511.0,233306058.0,198967927.0,238203143.2857143,4957770.526427945,6,26,2,False
Georgia,2020-07-05,Beverages,255137714,2020-07-05,244150500.0,239786256.0,200151766.0,239752349.2857143,4879194.21227032,7,27,3,False
Georgia,2020-07-12,Beverages,238917136,2020-07-12,255137714.0,248894330.0,200972765.0,241945414.7142857,7267218.95162207,7,28,3,False
Georgia,2020-07-19,Beverages,251597267,2020-07-19,238917136.0,235973654.0,216037052.0,240520101.2857143,6722560.29852796,7,29,3,False
Georgia,2020-07-26,Beverages,248674782,2020-07-26,251597267.0,235192873.0,198566370.0,242752046.0,7401853.972948498,7,30,3,False
Georgia,2020-08-02,Beverages,248666926,2020-08-02,248674782.0,234400321.0,193036456.0,244678033.0,6922879.453259635,8,31,3,False
Georgia,2020-08-09,Beverages,252157409,2020-08-09,248666926.0,239868511.0,200613878.0,246716119.42857143,5563749.3633694695,8,32,3,False
Georgia,2020-08-16,Beverages,255956752,2020-08-16,252157409.0,244150500.0,199106822.0,248471676.2857143,5040283.165333625,8,33,3,False
Georgia,2020-08-23,Beverages,245783095,2020-08-23,255956752.0,255137714.0,193934425.0,250158283.7142857,5281672.656281709,8,34,3,False
Georgia,2020-08-30,Beverages,243810936,2020-08-30,245783095.0,238917136.0,200642376.0,248821909.57142857,5030176.6754579125,8,35,3,False
Georgia,2020-09-06,Beverages,249712778,2020-09-06,243810936.0,251597267.0,201281095.0,249521023.85714287,3792901.882748513,9,36,3,False
Georgia,2020-09-13,Beverages,244525536,2020-09-13,249712778.0,248674782.0,196362471.0,249251811.14285713,3701763.836516921,9,37,3,False
Georgia,2020-09-20,Beverages,235833613,2020-09-20,244525536.0,248666926.0,194551782.0,248659061.7142857,4061432.530668274,9,38,3,False
Georgia,2020-09-27,Beverages,235304027,2020-09-27,235833613.0,252157409.0,210589115.0,246825731.2857143,6052520.243215106,9,39,3,False
Georgia,2020-10-04,Beverages,237617892,2020-10-04,235304027.0,255956752.0,216011117.0,244418105.2857143,6763106.331613887,10,40,4,False
Georgia,2020-10-11,Beverages,228323938,2020-10-11,237617892.0,245783095.0,248795257.0,241798268.14285713,5144136.147352213,10,41,4,False
Georgia,2020-10-18,Beverages,223960846,2020-10-18,228323938.0,243810936.0,232566670.0,239304102.85714287,6626436.893529932,10,42,4,False
Georgia,2020-10-25,Beverages,224262383,2020-10-25,223960846.0,249712778.0,214214934.0,236468375.7142857,8160726.581211976,10,43,4,False
Georgia,2020-11-01,Beverages,222344499,2020-11-01,224262383.0,244525536.0,222801139.0,232832605.0,7042954.673800566,11,44,4,False
Georgia,2020-11-08,Beverages,220289341,2020-11-08,222344499.0,235833613.0,214020656.0,229663885.42857143,5978684.993977293,11,45,4,False
Georgia,2020-11-15,Beverages,219240355,2020-11-15,220289341.0,235304027.0,218540152.0,227443275.14285713,6158750.968580547,11,46,4,False
Georgia,2020-11-22,Beverages,229627656,2020-11-22,219240355.0,237617892.0,218926837.0,225148464.85714287,5783534.433810758,11,47,4,False
Georgia,2020-11-29,Beverages,216485518,2020-11-29,229627656.0,228323938.0,232382556.0,224007002.57142857,3577726.3491296507,11,48,4,False
Georgia,2020-12-06,Beverages,208040534,2020-12-06,216485518.0,223960846.0,233306058.0,222315799.7142857,3919119.976666124,12,49,4,False
Georgia,2020-12-13,Beverages,215266327,2020-12-13,208040534.0,224262383.0,239786256.0,220041469.42857143,6237965.510052437,12,50,4,False
Georgia,2020-12-20,Beverages,226573997,2020-12-20,215266327.0,222344499.0,248894330.0,218756318.57142857,6162212.9685527375,12,51,4,False
Georgia,2020-12-27,Beverages,214648294,2020-12-27,226573997.0,220289341.0,235973654.0,219360532.57142857,6670785.089891075,12,52,4,False
Georgia,2021-01-03,Beverages,208934979,2021-01-03,214648294.0,219240355.0,235192873.0,218554668.7142857,6848276.189481376,1,53,1,False
Georgia,2021-01-10,Beverages,214363912,2021-01-10,208934979.0,229627656.0,234400321.0,217082472.14285713,7608162.277394318,1,1,1,False
Georgia,2021-01-17,Beverages,214238532,2021-01-17,214363912.0,216485518.0,239868511.0,214901937.2857143,5630462.275774955,1,2,1,False
Georgia,2021-01-24,Beverages,208876210,2021-01-24,214238532.0,208040534.0,244150500.0,214580939.2857143,5594970.174245829,1,3,1,False
Georgia,2021-01-31,Beverages,212596583,2021-01-31,208876210.0,215266327.0,255137714.0,214700321.57142857,5461463.811703035,1,4,1,False
Georgia,2021-02-07,Beverages,213638444,2021-02-07,212596583.0,226573997.0,238917136.0,214318929.57142857,5501691.215226325,2,5,1,False
Georgia,2021-02-14,Beverages,210672517,2021-02-14,213638444.0,214648294.0,251597267.0,212470993.42857143,2337659.1041784673,2,6,1,False
